id,source_line,section,kind,source_text,code_locations,test_locations,criterion,implementation_linked,real_acceptance,evidence,acceptance_note
Q2F-L0492-S1,492,2.4.4,sentence,"\sum_{d,t}",src\q2\shadows.py:95#choose_day;src\q2\forecast.py:114#economic_metrics;src\q2\forecast.py:127#select_pipeline,src\q2\test_forecast_dispatch.py:159#test_four_to_one_loss_and_lexicographic_selection;src\q2\test_forecast_dispatch.py:400#test_real_selection_metadata_serializes_numpy_origin_indices,forecast_and_main,True,True,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成334/334日；计算受限10日
Q2F-L0493-S1,493,2.4.4,sentence,\left[,src\q2\shadows.py:95#choose_day;src\q2\forecast.py:114#economic_metrics;src\q2\forecast.py:127#select_pipeline,src\q2\test_forecast_dispatch.py:159#test_four_to_one_loss_and_lexicographic_selection;src\q2\test_forecast_dispatch.py:400#test_real_selection_metadata_serializes_numpy_origin_indices,forecast_and_main,True,True,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成334/334日；计算受限10日
Q2F-L0494-S1,494,2.4.4,sentence,"p_t(\hat D_{d,t}-D_{d,t})_+",src\q2\shadows.py:95#choose_day;src\q2\forecast.py:114#economic_metrics;src\q2\forecast.py:127#select_pipeline,src\q2\test_forecast_dispatch.py:159#test_four_to_one_loss_and_lexicographic_selection;src\q2\test_forecast_dispatch.py:400#test_real_selection_metadata_serializes_numpy_origin_indices,forecast_and_main,True,True,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成334/334日；计算受限10日
Q2F-L0495-S1,495,2.4.4,sentence,+,src\q2\shadows.py:95#choose_day;src\q2\forecast.py:114#economic_metrics;src\q2\forecast.py:127#select_pipeline,src\q2\test_forecast_dispatch.py:159#test_four_to_one_loss_and_lexicographic_selection;src\q2\test_forecast_dispatch.py:400#test_real_selection_metadata_serializes_numpy_origin_indices,forecast_and_main,True,True,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成334/334日；计算受限10日
Q2F-L0496-S1,496,2.4.4,sentence,"4p_t(D_{d,t}-\hat D_{d,t})_+",src\q2\shadows.py:95#choose_day;src\q2\forecast.py:114#economic_metrics;src\q2\forecast.py:127#select_pipeline,src\q2\test_forecast_dispatch.py:159#test_four_to_one_loss_and_lexicographic_selection;src\q2\test_forecast_dispatch.py:400#test_real_selection_metadata_serializes_numpy_origin_indices,forecast_and_main,True,True,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成334/334日；计算受限10日
Q2F-L0497-S1,497,2.4.4,sentence,\right].,src\q2\shadows.py:95#choose_day;src\q2\forecast.py:114#economic_metrics;src\q2\forecast.py:127#select_pipeline,src\q2\test_forecast_dispatch.py:159#test_four_to_one_loss_and_lexicographic_selection;src\q2\test_forecast_dispatch.py:400#test_real_selection_metadata_serializes_numpy_origin_indices,forecast_and_main,True,True,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成334/334日；计算受限10日
Q2F-L0498-S1,498,2.4.4,sentence,},src\q2\shadows.py:95#choose_day;src\q2\forecast.py:114#economic_metrics;src\q2\forecast.py:127#select_pipeline,src\q2\test_forecast_dispatch.py:159#test_four_to_one_loss_and_lexicographic_selection;src\q2\test_forecast_dispatch.py:400#test_real_selection_metadata_serializes_numpy_origin_indices,forecast_and_main,True,True,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成334/334日；计算受限10日
Q2F-L0499-S1,499,2.4.4,sentence,\],src\q2\shadows.py:95#choose_day;src\q2\forecast.py:114#economic_metrics;src\q2\forecast.py:127#select_pipeline,src\q2\test_forecast_dispatch.py:159#test_four_to_one_loss_and_lexicographic_selection;src\q2\test_forecast_dispatch.py:400#test_real_selection_metadata_serializes_numpy_origin_indices,forecast_and_main,True,True,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成334/334日；计算受限10日
Q2F-L0501-S1,501,2.4.4,sentence,其中，低估 1 kWh 净外部需求会使原本可按 \(p_t\) 购买的电量转化为 \(5p_t\) 的紧急购电，因此其额外损失为 \(4p_t\)；,src\q2\shadows.py:95#choose_day;src\q2\forecast.py:114#economic_metrics;src\q2\forecast.py:127#select_pipeline,src\q2\test_forecast_dispatch.py:159#test_four_to_one_loss_and_lexicographic_selection;src\q2\test_forecast_dispatch.py:400#test_real_selection_metadata_serializes_numpy_origin_indices,forecast_and_main,True,True,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成334/334日；计算受限10日
Q2F-L0501-S2,501,2.4.4,sentence,高估 1 kWh 的额外损失为 \(p_t\)。,src\q2\shadows.py:95#choose_day;src\q2\forecast.py:114#economic_metrics;src\q2\forecast.py:127#select_pipeline,src\q2\test_forecast_dispatch.py:159#test_four_to_one_loss_and_lexicographic_selection;src\q2\test_forecast_dispatch.py:400#test_real_selection_metadata_serializes_numpy_origin_indices,forecast_and_main,True,True,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成334/334日；计算受限10日
Q2F-L0501-S3,501,2.4.4,sentence,该指标只用于预测方案的决策导向校验，不替代完整储能随机优化。,src\q2\shadows.py:95#choose_day;src\q2\forecast.py:114#economic_metrics;src\q2\forecast.py:127#select_pipeline,src\q2\test_forecast_dispatch.py:159#test_four_to_one_loss_and_lexicographic_selection;src\q2\test_forecast_dispatch.py:400#test_real_selection_metadata_serializes_numpy_origin_indices,forecast_and_main,True,True,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成334/334日；计算受限10日
Q2F-L0503-S1,503,2.4.4,sentence,因此，预测部分不进行大规模“模型海选”。,src\q2\shadows.py:95#choose_day;src\q2\forecast.py:114#economic_metrics;src\q2\forecast.py:127#select_pipeline,src\q2\test_forecast_dispatch.py:159#test_four_to_one_loss_and_lexicographic_selection;src\q2\test_forecast_dispatch.py:400#test_real_selection_metadata_serializes_numpy_origin_indices,forecast_and_main,True,True,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成334/334日；计算受限10日
Q2F-L0503-S2,503,2.4.4,sentence,候选集合预先固定，在线选择只利用过去样本外结果。,src\q2\shadows.py:95#choose_day;src\q2\forecast.py:114#economic_metrics;src\q2\forecast.py:127#select_pipeline,src\q2\test_forecast_dispatch.py:159#test_four_to_one_loss_and_lexicographic_selection;src\q2\test_forecast_dispatch.py:400#test_real_selection_metadata_serializes_numpy_origin_indices,forecast_and_main,True,True,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成334/334日；计算受限10日
Q2F-L0503-S3,503,2.4.4,sentence,为避免“哪个指标好就选哪个”的事后选择，预先规定模型选择指标的优先级：,src\q2\shadows.py:95#choose_day;src\q2\forecast.py:114#economic_metrics;src\q2\forecast.py:127#select_pipeline,src\q2\test_forecast_dispatch.py:159#test_four_to_one_loss_and_lexicographic_selection;src\q2\test_forecast_dispatch.py:400#test_real_selection_metadata_serializes_numpy_origin_indices,forecast_and_main,True,True,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成334/334日；计算受限10日
Q2F-L0505-S1,505,2.4.4,sentence,\[,src\q2\shadows.py:95#choose_day;src\q2\forecast.py:114#economic_metrics;src\q2\forecast.py:127#select_pipeline,src\q2\test_forecast_dispatch.py:159#test_four_to_one_loss_and_lexicographic_selection;src\q2\test_forecast_dispatch.py:400#test_real_selection_metadata_serializes_numpy_origin_indices,forecast_and_main,True,True,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成334/334日；计算受限10日
Q2F-L0506-S1,506,2.4.4,sentence,\boxed{,src\q2\shadows.py:95#choose_day;src\q2\forecast.py:114#economic_metrics;src\q2\forecast.py:127#select_pipeline,src\q2\test_forecast_dispatch.py:159#test_four_to_one_loss_and_lexicographic_selection;src\q2\test_forecast_dispatch.py:400#test_real_selection_metadata_serializes_numpy_origin_indices,forecast_and_main,True,True,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成334/334日；计算受限10日
Q2F-L0507-S1,507,2.4.4,sentence,\text{历史样本外真实调度费用},src\q2\shadows.py:95#choose_day;src\q2\forecast.py:114#economic_metrics;src\q2\forecast.py:127#select_pipeline,src\q2\test_forecast_dispatch.py:159#test_four_to_one_loss_and_lexicographic_selection;src\q2\test_forecast_dispatch.py:400#test_real_selection_metadata_serializes_numpy_origin_indices,forecast_and_main,True,True,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成334/334日；计算受限10日
Q2F-L0508-S1,508,2.4.4,sentence,\;>\;,src\q2\shadows.py:95#choose_day;src\q2\forecast.py:114#economic_metrics;src\q2\forecast.py:127#select_pipeline,src\q2\test_forecast_dispatch.py:159#test_four_to_one_loss_and_lexicographic_selection;src\q2\test_forecast_dispatch.py:400#test_real_selection_metadata_serializes_numpy_origin_indices,forecast_and_main,True,True,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成334/334日；计算受限10日
Q2F-L0509-S1,509,2.4.4,sentence,\mathcal L_{\mathrm{econ}},src\q2\shadows.py:95#choose_day;src\q2\forecast.py:114#economic_metrics;src\q2\forecast.py:127#select_pipeline,src\q2\test_forecast_dispatch.py:159#test_four_to_one_loss_and_lexicographic_selection;src\q2\test_forecast_dispatch.py:400#test_real_selection_metadata_serializes_numpy_origin_indices,forecast_and_main,True,True,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成334/334日；计算受限10日
Q2F-L0510-S1,510,2.4.4,sentence,\;>\;,src\q2\shadows.py:95#choose_day;src\q2\forecast.py:114#economic_metrics;src\q2\forecast.py:127#select_pipeline,src\q2\test_forecast_dispatch.py:159#test_four_to_one_loss_and_lexicographic_selection;src\q2\test_forecast_dispatch.py:400#test_real_selection_metadata_serializes_numpy_origin_indices,forecast_and_main,True,True,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成334/334日；计算受限10日
Q2F-L0511-S1,511,2.4.4,sentence,\text{净负荷 MAE/RMSE},src\q2\shadows.py:95#choose_day;src\q2\forecast.py:114#economic_metrics;src\q2\forecast.py:127#select_pipeline,src\q2\test_forecast_dispatch.py:159#test_four_to_one_loss_and_lexicographic_selection;src\q2\test_forecast_dispatch.py:400#test_real_selection_metadata_serializes_numpy_origin_indices,forecast_and_main,True,True,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成334/334日；计算受限10日
Q2F-L0512-S1,512,2.4.4,sentence,\;>\;,src\q2\shadows.py:95#choose_day;src\q2\forecast.py:114#economic_metrics;src\q2\forecast.py:127#select_pipeline,src\q2\test_forecast_dispatch.py:159#test_four_to_one_loss_and_lexicographic_selection;src\q2\test_forecast_dispatch.py:400#test_real_selection_metadata_serializes_numpy_origin_indices,forecast_and_main,True,True,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成334/334日；计算受限10日
Q2F-L0513-S1,513,2.4.4,sentence,\text{负荷/光伏单变量 MAE/RMSE}.,src\q2\shadows.py:95#choose_day;src\q2\forecast.py:114#economic_metrics;src\q2\forecast.py:127#select_pipeline,src\q2\test_forecast_dispatch.py:159#test_four_to_one_loss_and_lexicographic_selection;src\q2\test_forecast_dispatch.py:400#test_real_selection_metadata_serializes_numpy_origin_indices,forecast_and_main,True,True,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成334/334日；计算受限10日
Q2F-L0514-S1,514,2.4.4,sentence,},src\q2\shadows.py:95#choose_day;src\q2\forecast.py:114#economic_metrics;src\q2\forecast.py:127#select_pipeline,src\q2\test_forecast_dispatch.py:159#test_four_to_one_loss_and_lexicographic_selection;src\q2\test_forecast_dispatch.py:400#test_real_selection_metadata_serializes_numpy_origin_indices,forecast_and_main,True,True,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成334/334日；计算受限10日
Q2F-L0515-S1,515,2.4.4,sentence,\],src\q2\shadows.py:95#choose_day;src\q2\forecast.py:114#economic_metrics;src\q2\forecast.py:127#select_pipeline,src\q2\test_forecast_dispatch.py:159#test_four_to_one_loss_and_lexicographic_selection;src\q2\test_forecast_dispatch.py:400#test_real_selection_metadata_serializes_numpy_origin_indices,forecast_and_main,True,True,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成334/334日；计算受限10日
Q2F-L0517-S1,517,2.4.4,sentence,其中第一优先级只能使用截至当前已经实现历史日的样本外回放费用，不能利用未来真实日期反向选模。,src\q2\shadows.py:95#choose_day;src\q2\forecast.py:114#economic_metrics;src\q2\forecast.py:127#select_pipeline,src\q2\test_forecast_dispatch.py:159#test_four_to_one_loss_and_lexicographic_selection;src\q2\test_forecast_dispatch.py:400#test_real_selection_metadata_serializes_numpy_origin_indices,forecast_and_main,True,True,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成334/334日；计算受限10日
Q2F-L0517-S2,517,2.4.4,sentence,若两个候选模型在高优先级指标上的差异小于预先设定的容差，再依次参考下一层指标。,src\q2\shadows.py:95#choose_day;src\q2\forecast.py:114#economic_metrics;src\q2\forecast.py:127#select_pipeline,src\q2\test_forecast_dispatch.py:159#test_four_to_one_loss_and_lexicographic_selection;src\q2\test_forecast_dispatch.py:400#test_real_selection_metadata_serializes_numpy_origin_indices,forecast_and_main,True,True,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成334/334日；计算受限10日
Q2F-L0517-S3,517,2.4.4,sentence,最终论文同时报告各层指标，用于解释统计精度与经济决策效果之间的一致性或差异。,src\q2\shadows.py:95#choose_day;src\q2\forecast.py:114#economic_metrics;src\q2\forecast.py:127#select_pipeline,src\q2\test_forecast_dispatch.py:159#test_four_to_one_loss_and_lexicographic_selection;src\q2\test_forecast_dispatch.py:400#test_real_selection_metadata_serializes_numpy_origin_indices,forecast_and_main,True,True,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成334/334日；计算受限10日
Q2F-L0519-S1,519,2.4.4,markup,---,src\q2\shadows.py:95#choose_day;src\q2\forecast.py:114#economic_metrics;src\q2\forecast.py:127#select_pipeline,src\q2\test_forecast_dispatch.py:159#test_four_to_one_loss_and_lexicographic_selection;src\q2\test_forecast_dispatch.py:400#test_real_selection_metadata_serializes_numpy_origin_indices,forecast_and_main,True,True,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成334/334日；计算受限10日
Q2F-L0521-S1,521,2.5,markup,## 2.5 按预测步长匹配的样本外联合误差场景,src\q2\shadows.py:45#build_shadow_library;src\q2\scenarios.py:28#joint_blocks,src\q2\test_dispatch.py:92#ScenarioTests,scenarios,True,True,processed/main/daily_audit;processed/main/calibration.csv,联合origin×horizon历史块及物理投影已测试；全年场景审计随主回放完成
Q2F-L0523-S1,523,2.5.1,markup,### 2.5.1 predictor-conditioned forecast-origin × horizon 样本外误差,src\q2\shadows.py:45#build_shadow_library;src\q2\shadows.py:95#choose_day;src\q2\scenarios.py:28#joint_blocks,src\q2\test_dispatch.py:146#test_complete_origin_horizon_and_window_fallback,scenarios,True,True,processed/main/daily_audit;processed/main/calibration.csv,联合origin×horizon历史块及物理投影已测试；全年场景审计随主回放完成
Q2F-L0525-S1,525,2.5.1,sentence,滚动前瞻采用多日预测时，不能把“首日前瞻误差”简单复制到第二、第三个前瞻日；,src\q2\shadows.py:45#build_shadow_library;src\q2\shadows.py:95#choose_day;src\q2\scenarios.py:28#joint_blocks,src\q2\test_dispatch.py:146#test_complete_origin_horizon_and_window_fallback,scenarios,True,True,processed/main/daily_audit;processed/main/calibration.csv,联合origin×horizon历史块及物理投影已测试；全年场景审计随主回放完成
Q2F-L0525-S2,525,2.5.1,sentence,同时，当在线预测器可能在季节基线、LightGBM 或光伏统计模型之间切换时，也不能把不同预测器产生的误差无条件混入同一场景库。,src\q2\shadows.py:45#build_shadow_library;src\q2\shadows.py:95#choose_day;src\q2\scenarios.py:28#joint_blocks,src\q2\test_dispatch.py:146#test_complete_origin_horizon_and_window_fallback,scenarios,True,True,processed/main/daily_audit;processed/main/calibration.csv,联合origin×horizon历史块及物理投影已测试；全年场景审计随主回放完成
